OBJECTID,UNITID,AGENCY,FIRENAME,FIRENUM,STARTDATE,PERIMDATE,ACRES,YEAR,CAUSE,SHAPEAREA,SHAPELEN
1342,WACWC, ,TOUCHET NORTH,000065,2022/06/28 07:00:00+00,2022/06/30 07:00:00+00,2153.49603,2022,UNKOWN,93795464.861132,68212.4231198794
1343,WAYAC,BIA,551 MCKINLEY RD,000039,2022/07/09 07:00:00+00,2022/07/11 07:00:00+00,1,2022,UNKOWN,56498.666668,1173.11177901346
1344,WAPSC,DNR,8 ROAD,000275,2022/10/15 07:00:00+00,2022/10/17 07:00:00+00,156.50667305,2022,Human,6816344.544764,15501.0601653527
1345,IDCDC,USFS,Harvey,000822,2022/09/29 07:00:00+00,2022/11/07 08:00:00+00,4,2022,UNKOWN,2276197.7068315,7391.37253171306
1346,ORBMC, ,Mormon Grade,020238,2022/08/11 07:00:00+00,2022/08/18 07:00:00+00,1,2022,UNKOWN,809.564587,112.916918463413
1347,IDCDC,USFS,Tillicum Creek,000826,2022/10/01 07:00:00+00,2022/11/07 08:00:00+00,240.5916,2022,UNKOWN,10493304.1406225,17804.7657555651
1348,WANEC,DNR,WEST CAYUSE,002034,2022/09/20 07:00:00+00,2022/11/30 08:00:00+00,1,2022,UNKOWN,286865.079905,3038.37495211872
1349,WANEC,BIA,FLETT LOOP,002197,2022/10/31 07:00:00+00,2022/11/30 08:00:00+00,5,2022,UNKOWN,1316373.551256,5168.54210570153
1350,WANEC,C&L,LITTLE ROCKY,000214,2022/07/22 07:00:00+00,2022/07/25 07:00:00+00,5,2022,UNKOWN,312637.889356,3290.77784976127
1351,WACWC,BOR,HIAWATHA WEST,000131,2022/06/28 07:00:00+00,2022/07/13 07:00:00+00,1,2022,UNKOWN,63808.3879295,1706.6348298468
1352,WACWC,BLM,RUPPERT ROAD,000243,2022/07/28 07:00:00+00,2022/08/25 07:00:00+00,4.5,2022,UNKOWN,201835.0254935,1966.10577959638
1353,WACAC,BIA,Nespelem Creek,220053,2022/04/04 07:00:00+00,2022/04/15 07:00:00+00,10,2022,UNKOWN,19315704.3814565,26356.8461425693
1354,WACWC,C&L,FRENCHMAN COULEE,000166,2022/07/06 07:00:00+00,2022/07/13 07:00:00+00,2,2022,UNKOWN,84994.6888645,2094.14364972314
1355,WACWC,BOR,SCOOTENEY,000244,2022/07/28 07:00:00+00,2022/08/18 07:00:00+00,1.5,2022,UNKOWN,77527.7436475,1362.7881682481
1356,WACWC,C&L,NORTH MCNARY,000306,2022/08/08 07:00:00+00,2022/08/18 07:00:00+00,3,2022,UNKOWN,93138.5449275,1400.43836249519
1357,WANEC,USFS,BETTY CREEK,001820,2022/08/29 07:00:00+00,2022/11/10 08:00:00+00,8.81207,2022,UNKOWN,384328.3291015,3346.48447065579
1358,WANEC, ,SUNSET,001111,2022/04/09 07:00:00+00,2022/04/19 07:00:00+00,3,2022,UNKOWN,1101118.6751905,7004.93179095524
1359,WANEC, ,RIVERSIDE CUTOFF,001496,2022/08/04 07:00:00+00,2022/08/05 07:00:00+00,27.61376,2022,UNKOWN,1203961.673814,4797.10168552318
1360,WACAC,BIA,Peter Dan Dump Rd,220066,2022/07/02 07:00:00+00,2022/07/10 07:00:00+00,3,2022,UNKOWN,4455516.3647795,11657.7161055365
1361,ORBMC, ,Charlie Night Gulch,020177,2022/07/28 07:00:00+00,2022/08/16 07:00:00+00,4,2022,UNKOWN,1807690.534376,6474.27893442369
1362,WANEC,BLM,MILLER,001055,2022/03/26 07:00:00+00,2022/06/12 07:00:00+00,5.29,2022,UNKOWN,230448.572081,2038.44519126418
1363,WANEC, ,VALLEY LOOP,001632,2022/08/17 07:00:00+00,2022/08/21 07:00:00+00,10.47262,2022,UNKOWN,456195.398104,3269.40274969019
1364,WACWC, ,TARPISCAN,000051,2022/04/04 07:00:00+00,2022/04/05 07:00:00+00,1,2022,UNKOWN,93579.7038055,1632.36118916368
1365,WAPSC,NPS,North Fork,000301,2022/08/25 07:00:00+00,2022/09/09 07:00:00+00,340,2022,UNKOWN,14838215.5420115,53231.6664529772
1366,WACWC,C&L,MARVIN ROAD,000414,2022/08/27 07:00:00+00,2022/08/29 07:00:00+00,51.14613,2022,UNKOWN,2227862.8668995,6970.6727389397
1367,WANEC, ,WOODARD,001451,2022/07/29 07:00:00+00,2022/11/22 08:00:00+00,47.09836,2022,UNKOWN,2054545.251645,7510.6760409331
1368,WAPSC,NPS,Desolation,000395,2022/09/14 07:00:00+00,2022/12/01 08:00:00+00,278,2022,UNKOWN,15856717.7652095,28903.9150251569
1369,WACAC,BIA,Swawilla,220059,2022/06/01 07:00:00+00,2022/06/08 07:00:00+00,1,2022,UNKOWN,674699.7897355,4932.29435108711
1370,WACWC,C&L,CRAB CREEK,000528,2022/09/30 07:00:00+00,2022/10/25 07:00:00+00,2,2022,UNKOWN,191718.8079485,4063.19227407981
1371,WACWC, ,UNION VALLEY,000430,2022/08/30 07:00:00+00,2022/10/02 07:00:00+00,17,2022,UNKOWN,733585.1907265,7172.58211231484
1372,WACWC, ,WEBBER CANYON,000194,2022/07/16 07:00:00+00,2022/07/23 07:00:00+00,15,2022,UNKOWN,580309.789295,4422.73704418823
1373,WANEC, ,WILLIAMS LAKE,001491,2022/08/03 07:00:00+00,2022/12/01 08:00:00+00,1868.263,2022,UNKOWN,81442077.113218,75482.8322267364
1374,WACWC,DNR,SHEEP COMPANY,000508,2022/09/20 07:00:00+00,2022/09/25 07:00:00+00,2,2022,UNKOWN,1058094.5608105,10968.6711909853
1375,WACWC,DNR,MCCALL BASIN,000502,2022/09/18 07:00:00+00,2022/10/04 07:00:00+00,2,2022,UNKOWN,289395.9030165,2483.03459478613
1376,WACWC,BOR,FH WASTEWAY,000359,2022/08/16 07:00:00+00,2022/09/07 07:00:00+00,1.28,2022,UNKOWN,53086.5806745,1247.85900787215
1377,WACWC, ,OLD NACHES,000362,2022/08/17 07:00:00+00,2022/08/24 07:00:00+00,15,2022,UNKOWN,1362487.9675325,5499.00970311366
1378,ORBMC, ,Petty Gulch,020255,2022/08/15 07:00:00+00,2022/08/26 07:00:00+00,6.85,2022,UNKOWN,298200.394068,2800.39536572582
1379,WACWC, ,LEECHER,000523,2022/09/27 07:00:00+00,2022/11/01 07:00:00+00,22.34426,2022,UNKOWN,973985.961062,8936.07342616898
1380,WANEC,USFS,PARADISE PEAK,001759,2022/08/26 07:00:00+00,2022/09/16 07:00:00+00,1.473218,2022,UNKOWN,64242.5001985,1094.43962178827
1381,WACWC,BOR,LOWER CRAB,000468,2022/09/06 07:00:00+00,2022/10/02 07:00:00+00,46.55601,2022,UNKOWN,2027661.4597065,6187.92095801649
1382,WACWC,C&L,MOHR,000307,2022/08/08 07:00:00+00,2022/09/17 07:00:00+00,6168.983,2022,UNKOWN,268742108.053542,112746.548458224
1383,ORBMC, ,Bosely Grade,020266,2022/08/18 07:00:00+00,2022/08/26 07:00:00+00,7.06,2022,UNKOWN,307717.762827,3134.63105435306
1384,WANEC,USFS,POWER PEAK,001878,2022/09/01 07:00:00+00,2022/09/28 07:00:00+00,6.155536,2022,UNKOWN,268312.866543,2134.4252338716
1385,WANEC,BLM,WATERMELON FENCE,002150,2022/10/14 07:00:00+00,2022/10/15 07:00:00+00,15.42657,2022,UNKOWN,671976.8915525,4791.03444531314
1386,WACWC,BLM,BAILEY,000191,2022/07/15 07:00:00+00,2022/07/25 07:00:00+00,100,2022,UNKOWN,4616764.311077,9463.55014023097
1387,WAPSC,DNR,BROOKS CREEK,000036,2022/07/26 07:00:00+00,2022/08/04 07:00:00+00,1.2,2022,UNKOWN,44257.10435,1013.96364718805
1388,WACWC,BLM,DENNIS,000353,2022/08/15 07:00:00+00,2022/09/07 07:00:00+00,7.1,2022,UNKOWN,301550.987031,2972.31307174496
1389,WAPSC,NPS,Brush Creek 1,000302,2022/08/25 07:00:00+00,2022/09/07 07:00:00+00,5.282561,2022,UNKOWN,230447.359272,2367.31869374437
1390,WANEC,BLM,KUCH LAKE,001862,2022/09/01 07:00:00+00,2022/12/07 08:00:00+00,30.90559,2022,UNKOWN,1346300.4561365,7086.8777256385
1391,WANEC,BLM,GRANDVIEW,002046,2022/09/22 07:00:00+00,2022/10/04 07:00:00+00,2,2022,UNKOWN,116514.4436885,2512.42145496694
1392,WACWC, ,NORTH FORK,000372,2022/08/19 07:00:00+00,2022/08/29 07:00:00+00,32.7,2022,UNKOWN,1435471.2099105,7344.50444820538
1393,WANEC, ,CHESAW CEMETERY,001099,2022/04/06 07:00:00+00,2022/04/20 07:00:00+00,15.19639,2022,UNKOWN,662958.671812,6451.17927956984
1394,WACWC,BOR,LIND COULEE,000265,2022/08/01 07:00:00+00,2022/08/18 07:00:00+00,61.02394,2022,UNKOWN,2657874.0676705,10821.7416162229
1395,WACWC,C&L,DOUGLAS,000418,2022/08/28 07:00:00+00,2022/08/30 07:00:00+00,1,2022,UNKOWN,341408.0092695,3929.57403633078
1396,WAPSC,NPS,Copper Ridge,000314,2022/08/26 07:00:00+00,2022/09/09 07:00:00+00,10.69454,2022,UNKOWN,466562.835668,3186.62402544396
1397,WACWC, ,BYRON HILL,000162,2022/07/05 07:00:00+00,2022/07/07 07:00:00+00,1833.329,2022,UNKOWN,81442808.5943515,59347.4115315021
1398,WANEC,BLM,BARBER MOUNTAIN,001739,2022/08/25 07:00:00+00,2022/10/22 07:00:00+00,41.41153,2022,UNKOWN,1806794.6671155,8311.65471417532
1399,WANEC,BIA,MIDNIGHT,001133,2022/04/18 07:00:00+00,2022/04/22 07:00:00+00,10,2022,UNKOWN,428386.1092735,3253.64271965296
1400,WANEC, ,EGYPT LOOP,001251,2022/06/28 07:00:00+00,2022/07/01 07:00:00+00,65,2022,UNKOWN,2912475.1021525,8356.66120036966
1401,WANEC, ,Lower Goose,000199,2022/08/03 07:00:00+00,2022/08/05 07:00:00+00,460.2241,2022,UNKOWN,20043746.2271925,21698.2556749489
1402,WANEC, ,LEADER,001750,2022/08/26 07:00:00+00,2022/09/27 07:00:00+00,1,2022,UNKOWN,834149.9267415,4989.07463911477
1403,WANEC, ,MARTIN,001567,2022/08/11 07:00:00+00,2022/08/20 07:00:00+00,46.21291,2022,UNKOWN,2012994.3812835,8031.47941169441
1404,WACWC, ,GEMSTONE,000130,2022/06/28 07:00:00+00,2022/07/05 07:00:00+00,15,2022,UNKOWN,513491.939191,3783.90054456892
1405,WACWC,BOR,NEVA,000213,2022/07/21 07:00:00+00,2022/07/25 07:00:00+00,7,2022,UNKOWN,305520.352706,3104.30027560441
1406,WANEC, ,CRUMBACHER,001965,2022/09/10 07:00:00+00,2022/10/03 07:00:00+00,129.67356457,2022,Human,5654588.8633485,14991.844003962
1407,WAYAC,BIA,PEARNE RD,000042,2022/07/11 07:00:00+00,2022/07/13 07:00:00+00,313.37789897,2022,Human,13648463.2447925,22996.9395869998
1408,WAYAC,BIA,MEDICINE VALLEY,000091,2022/08/26 07:00:00+00,2022/08/28 07:00:00+00,386.85629524,2022,Human,16848689.557433,22535.0052008487
1409,WACWC, ,WHITCOMB,000301,2022/08/08 07:00:00+00,2022/08/13 07:00:00+00,116.57219524,2022,UNKOWN,5077782.6930255,13889.0688266259
1410,WAPSC,NPS,Silesia,000315,2022/08/26 07:00:00+00,2022/12/01 08:00:00+00,2421.918,2022,UNKOWN,105661527.999599,124263.472148937
1411,WAPSC,USFS,Murphy Lake,000267,2022/08/18 07:00:00+00,2022/11/10 08:00:00+00,444.1808,2022,UNKOWN,19352291.963932,47960.6880808367
1412,WANEC,USFS,TAYLOR RIDGE,001826,2022/08/29 07:00:00+00,2022/11/10 08:00:00+00,1,2022,UNKOWN,6969030.4811925,18522.0580354965
1413,WANEC,FS,SPUR,002335,2021/08/05 07:00:00+00,2021/08/18 07:00:00+00,5249.045,2022,UNKOWN,552286978.917805,257811.360253789
1414,WANEC, ,WASHINGTON,001627,2022/08/17 07:00:00+00,2022/09/01 07:00:00+00,1,2022,UNKOWN,444146.7144155,4388.45226994747
1415,WAPSC,NPS,Brush Creek 2,000303,2022/08/25 07:00:00+00,2022/12/01 08:00:00+00,3393,2022,UNKOWN,148034092.851984,114266.35054659
1416,WACWC, ,ROAD 14 and ADAMS,000134,2022/06/28 07:00:00+00,2022/06/30 07:00:00+00,100,2022,UNKOWN,5771476.107528,16176.3297484262
1417,WANEC, ,ORIN RICE,001935,2022/09/06 07:00:00+00,2022/11/29 08:00:00+00,109.7,2022,UNKOWN,4782639.471163,11904.1235627811
1418,WAPSC,NPS,Little Chill,000329,2022/08/30 07:00:00+00,2022/12/01 08:00:00+00,1817.216,2022,UNKOWN,79283897.481589,100223.969164103
1419,WAPSC,NPS,McAllister Creek,000397,2022/09/15 07:00:00+00,2022/12/01 08:00:00+00,2289.535,2022,UNKOWN,99842949.2551015,106430.590536902
1420,WACWC,C&L,GIBBON,000518,2022/09/24 07:00:00+00,2022/10/25 07:00:00+00,1756.974,2022,UNKOWN,76524680.7625465,72906.4127090866
1421,WACWC, ,STINE ROAD,000197,2022/07/17 07:00:00+00,2022/07/25 07:00:00+00,382.8305,2022,UNKOWN,16673217.1217125,23191.7440423361
1422,WACWC,DNR,COW CANYON,000277,2022/08/03 07:00:00+00,2022/10/25 07:00:00+00,5810,2022,UNKOWN,253090670.41453,202708.409683764
1423,WACCC,USFS,SIOUXON,001208,2022/09/23 07:00:00+00,2022/09/25 07:00:00+00,2120,2022,Human,92329794.3651535,183024.640344876
1424,WACCC, ,NAKIA CREEK,000220,2022/10/09 07:00:00+00,2022/10/11 07:00:00+00,1929.94863294,2022,UNKOWN,83839147.178855,99615.8633736673
1425,WACCC,USFS,GOAT ROCKS,000743,2022/08/09 07:00:00+00,2022/08/11 07:00:00+00,6196,2022,Natural,269862178.664052,246338.0586065
1426,WACWC, ,VANTAGE HIGHWAY,000263,2022/08/01 07:00:00+00,2022/10/24 07:00:00+00,30659,2022,UNKOWN,1335231970.03123,325505.775541165
1427,WANEC, ,PALISADES,001786,2022/08/26 07:00:00+00,2022/09/16 07:00:00+00,5,2022,UNKOWN,1809266.566774,8186.38336649075
1428,WACWC,State,STAYMAN,000204,2022/07/18 07:00:00+00,2022/08/24 07:00:00+00,1167.605,2022,UNKOWN,47995621.165047,47233.7162526665
1429,WACWC,BLM,JUNIPER WILDERNESS,000098,2022/06/08 07:00:00+00,2022/07/05 07:00:00+00,39.9,2022,UNKOWN,1738470.8970665,12072.2608194838
1430,WACWC,BOR,HIAWATHA SOUTH,000132,2022/06/28 07:00:00+00,2022/07/13 07:00:00+00,45,2022,UNKOWN,3897087.40751,12540.4050991559
1431,WACWC, ,BLACK ROCK VALLEY,000510,2022/09/20 07:00:00+00,2022/10/25 07:00:00+00,186.2359,2022,UNKOWN,8111030.871568,17068.7390653451
1432,WAPSC,NPS,Copper Lake,000300,2022/08/24 07:00:00+00,2022/12/01 08:00:00+00,3159.425,2022,UNKOWN,137840158.083928,169751.329288786
1433,WAPSC,USFS,Loch Katrine,000348,2022/09/02 07:00:00+00,2022/12/16 08:00:00+00,1917.998,2022,UNKOWN,83561784.9831435,135027.138483166
1434,WACWC,C&L,HUNTER CANAL,000491,2022/09/13 07:00:00+00,2022/10/24 07:00:00+00,44.95273,2022,UNKOWN,1958148.8278975,9294.86516270885
1435,WACWC,USFS,PARKS,000380,2022/08/21 07:00:00+00,2022/12/27 08:00:00+00,31617.91,2022,UNKOWN,1379457361.28075,609188.344729635
1436,WACWC,BOR,DRUMHELLER,000269,2022/08/02 07:00:00+00,2022/08/18 07:00:00+00,266.1565,2022,UNKOWN,11593321.4149225,25910.9738022976
1437,WANEC, ,SEVEN BAYS,001919,2022/09/04 07:00:00+00,2022/12/01 08:00:00+00,1232.255,2022,UNKOWN,53723943.891078,56846.6071489573
1438,WANEC, ,BOULDER MOUNTAIN,001858,2022/09/01 07:00:00+00,2022/12/01 08:00:00+00,2232.611,2022,UNKOWN,97339724.2719255,136054.531656807
